bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_e0038	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_f0038	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_h0038	bnchmk_i0036	bnchmk_i0038	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0024	bnchmk_l0025	bnchmk_l0026	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0014	bnchmk_u0015	bnchmk_u0016	bnchmk_u0017	bnchmk_u0018	bnchmk_u0036
H5883_002_1	2018	4	57505.86452	894.9716954	0.001651041	1.006308018	1.004646562	899.1302369	797.55	793.86	101.58	71.11	0	57505.86452	119.6696396	56374.52616	0.987875686	1.006308018	1.31178999	1131.338362	1.924790046		0	894.9716954	894.9716954	900.6171925	1174.014911	1	793.8612744	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.081688647	0.155873843	0.212279473	n/a	n/a	n/a	36328.02045	0.633044594	57386.19488	224.6107082	285.3660637	119.6696396	58015.84129	"Grand Rapids-Wyoming, MI"
H5883_002_2	2018	4	32521.36999	863.1633926	0.001431389	1.044749396	1.043253954	900.4986219	852.73	817.38	47.77	33.44	0	32521.36999	19.27249399	31948.97692	1.028236816	1.044749396	1.209556106	572.3930716	1.966423812		0	863.1633926	863.1633926	901.7894333	1044.044552	1	817.3752873	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.080321222	0.154286515	0.212279473	n/a	n/a	n/a	15238.761	0.468854695	32502.0975	114.6713393	166.7070731	19.27249399	32802.7484	n/a
H5883_002_3	2018	4	17131.81116	849.2703651	0.001924837	1.001865063	0.999936636	849.216552	815.19	815.24	34.03	23.82	0	17131.81116	31.96419784	16758.2296	0.980716818	1.001865063	0.782444778	373.5815623	1.950539121		0	849.2703651	849.2703651	850.8543076	664.5071622	1	815.2416569	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.078818488	0.169754072	0.212279473	n/a	n/a	n/a	17099.84696	1	17099.84696	27.96867311	30.96531666	31.96419784	17190.74515	Not in Metro Area
H5883_002_4	2018	4	47185.71947	876.0313414	0.001792199	1.020943755	1.019114021	892.775823	829.18	813.63	63.6	44.52	0	47185.71947	66.43163932	46376.02369	1.003589192	1.020943755	1.3201336	809.6957778	2.014941352		0	876.0313414	876.0313414	894.3787276	1156.478408	1	813.6282917	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.078850001	0.159476411	0.212279473	n/a	n/a	n/a	21417.94563	0.454547312	47119.28783	214.6993561	172.3371513	66.43163932	47572.75597	n/a
H5883_002_7	2018	4	86318.60869	874.6849087	0.000776384	1.038595086	1.037788738	907.7381473	875.12	843.25	32.62	22.83	0	86318.60869	99.00796996	85057.45862	1.027718654	1.038595086	1.403282321	1261.150064	1.772149097		0	874.6849087	874.6849087	908.4434484	1227.429869	1	843.2544777	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.080837309	0.168011251	0.212279473	n/a	n/a	n/a	43405.86303	0.503433821	86219.60072	398.9156071	335.473607	99.00796996	87052.9979	"Warren-Troy-Farmington Hills, MI"
H5883_003_1	2018	4	3646.54759	897.3643209	0.001163698	1.195124947	1.193734182	1071.214464	1026.89	860.23	44.32	31.02	0	3646.54759	22.95029952	3549.646326	1.177022211	1.195124947	1.810516073	96.90126464	1.858256768		0	897.3643209	897.3643209	1072.462486	1624.692527	1	860.233388	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.081482452	0.156940861	0.212279473	n/a	n/a	n/a	2137.7779	0.589960122	3623.597291	29.75038827	28.90037717	22.95029952	3705.198356	"Grand Rapids-Wyoming, MI"
H5883_003_2	2018	4	2583.036395	856.677346	0.008485206	1.376109383	1.364432812	1168.87868	1244.48	912.09	0	0	55.41	2583.036395	2.260533601	2475.284293	1.351431163	1.376109383	1	107.7521017	1.943018166		0	856.677346	856.677346	1178.881734	856.677346	1	912.0859516	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.080248416	0.154252799	0.212279473	n/a	n/a	n/a	1270.419884	0.492262774	2580.775862	0	43.70364963	2.260533601	2626.740045	n/a
H5883_003_3	2018	4	927.0513936	856.4323922	0	1.233334144	1.233334144	1056.267311	1124.91	912.09	0	0	55.66	927.0513936	9.309302697	895.2446094	1.225653691	1.233334144	1.346253989	31.80678422	1.449510792		0	856.4323922	856.4323922	1056.267311	1152.975525	1	912.0885898	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.078818488	0.169754072	0.212279473	n/a	n/a	n/a	917.7420909	1	917.7420909	9.309302697	13.96395405	9.309302697	950.3246503	Not in Metro Area
H5883_003_4	2018	4	3920.670421	873.618333	3.69703E-05	1.264936672	1.264889907	1105.031012	1143.17	903.77	0	0	30.15	3920.670421	2.480390397	3845.431912	1.255479799	1.264936672	1	75.23850871	1.748276399		0	873.618333	873.618333	1105.071867	873.618333	1	903.7703549	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079315998	0.159906416	0.212279473	n/a	n/a	n/a	1956.201226	0.499261448	3918.19003	49.60780794	33.89866876	2.480390397	4004.176897	n/a
H5883_003_5	2018	4	13716.25641	873.8198499	0.001074251	1.40072414	1.399219411	1222.665696	1270.65	908.11	0	0	34.29	13716.25641	8.636946618	13412.39292	1.390108318	1.40072414	2.102279847	303.8634856	1.869301583		0	873.8198499	873.8198499	1223.980558	1837.01386	1	908.1134737	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.080565305	0.168904541	0.212279473	n/a	n/a	n/a	6029.373917	0.439855654	13707.61946	123.2727836	95.0064128	8.636946618	13934.5356	n/a
H5883_004_1	2018	4	40279.91739	894.1930493	0.004297951	0.856765471	0.853083135	762.8210102	655.58	768.48	107.24	75.07	0	40279.91739	307.7751928	35938.87063	0.778080611	0.856765471	1.063019469	4341.046757	1.508185551		0	894.1930493	894.1930493	766.1137295	950.5446208	1	768.4831322	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.080896531	0.159910697	0.212279473	n/a	n/a	n/a	21361.40125	0.534407216	39972.1422	50.22273021	73.40245184	307.7751928	40403.54257	Not in Metro Area
H5883_004_2	2018	4	39532.94723	859.3971442	0.006615891	0.855117113	0.849459752	730.023285	620.23	730.15	109.79	76.85	0	39532.94723	68.79517892	36202.45121	0.787395444	0.855117113	0.933446392	3330.496015	1.591250838		0	859.3971442	859.3971442	734.8852052	802.2011633	1	730.1464237	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079995801	0.15842374	0.212279473	n/a	n/a	n/a	23395.75653	0.592835658	39464.15205	24.28065138	91.72690523	68.79517892	39648.95478	Not in Metro Area
H5883_004_3	2018	4	29342.62203	844.4108037	0.002918609	0.873425555	0.870876367	735.3774132	619.62	711.49	115.76	81.03	0	29342.62203	34.39932243	26493.46076	0.821257065	0.873425555	1.06562671	2849.16127	1.358524047		0	844.4108037	844.4108037	737.5299749	899.826707	1	711.4901992	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.078818488	0.169754072	0.212279473	n/a	n/a	n/a	29308.22271	1	29308.22271	35.89494514	23.92996343	34.39932243	29402.44694	Not in Metro Area
H5883_004_4	2018	4	53017.79415	865.0828762	0.004403562	0.810738761	0.807168622	698.2677535	586.13	726.16	112.14	78.5	0	53017.79415	101.3973823	49366.03985	0.757718007	0.810738761	0.805751119	3651.754298	1.527496919		0	865.0828762	865.0828762	701.3562194	697.0414955	1	726.155581	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.078935709	0.161826954	0.212279473	n/a	n/a	n/a	19662.40097	0.371574827	52916.39677	70.97816763	89.80911006	101.3973823	53178.58143	n/a
H5883_004_5	2018	4	112273.8014	875.0632371	0.004136079	0.842430801	0.83894644	734.131188	623.76	743.5	110.37	77.26	0	112273.8014	179.715914	105509.4565	0.797403116	0.842430801	0.757610477	6764.344854	1.544767339		0	875.0632371	875.0632371	737.1802237	662.9570761	1	743.5039592	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.080948266	0.167651977	0.212279473	n/a	n/a	n/a	59321.11535	0.529208255	112094.0854	232.4145655	139.1784898	179.715914	112645.3944	"Warren-Troy-Farmington Hills, MI"
H5883_007_0	2018	5	64846.0949	874.2460184	0.00283904	0.909049261	0.906468435	792.4764198	674.67	744.28	117.81	82.47	0	64846.0949	108.8360667	62700.99646	0.88696746	0.909049261	0.958691262	2145.09844	1.554497948		0	874.2460184	874.2460184	794.7326974	838.1320185	1	744.2840525	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079726923	0.167046589	0.212279473	n/a	n/a	n/a	26633.74032	0.411412853	64737.25883	156.7757627	123.0884088	108.8360667	65125.95907	n/a
H5883_008_1	2018	4	35954.13662	899.094801	0.001518149	0.851464597	0.850171947	764.3851774	610.95	718.62	153.44	107.41	0	35954.13662	71.88195027	35146.224	0.83725962	0.851464597	0.612648948	807.9126242	1.469416707		0	899.094801	899.094801	765.5473927	550.8294839	1	718.6193361	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079058115	0.168670576	0.212279473	n/a	n/a	n/a	33882.25467	0.944262142	35882.25467	61.75773193	70.86952844	71.88195027	36086.76388	Not in Metro Area
H5883_008_2	2018	4	15849.47301	894.14	0.001518149	0.902042744	0.900673309	805.3280322	639.26	709.76	166.07	116.25	0	15849.47301	31.6873422	15493.32514	0.886993972	0.902042744	0.612648948	356.1478743	1.556702044		0	894.14	894.14	806.5524994	547.7939303	1	709.7579043	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.083515376	0.145887017	0.212279473	n/a	n/a	n/a	15817.78567	1	15817.78567	27.22433626	31.24104161	31.6873422	15907.93839	"Grand Rapids-Wyoming, MI"
H5883_009_1	2018	5	7624.482453	899.094801	0.001518149	0.8429622	0.841682457	756.7523214	602.25	715.53	154.5	108.15	0	7624.482453	15.24338282	7453.155418	0.828626795	0.8429622	0.612648948	171.3270351	1.466588233		0	899.094801	899.094801	757.9029313	550.8294839	1	715.5311303	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079058115	0.168670576	0.212279473	n/a	n/a	n/a	7185.116387	0.944262142	7609.239071	13.0964275	15.02868729	15.24338282	7652.607568	Not in Metro Area
H5883_009_2	2018	5	2718.478423	894.14	0.001518149	0.893034565	0.891678806	797.2856872	632.85	709.73	164.44	115.11	0	2718.478423	5.434966578	2657.392461	0.878589841	0.893034565	0.612648948	61.08596238	1.521416264		0	894.14	894.14	798.4979263	547.7939303	1	709.7286558	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.083515376	0.145887017	0.212279473	n/a	n/a	n/a	2713.043457	1	2713.043457	4.669478327	5.358417752	5.434966578	2728.50632	"Grand Rapids-Wyoming, MI"
H5883_009_3	2018	5	21606.9003	874.2460184	0.00283904	0.899974859	0.897419795	784.5656826	639.98	713.13	144.59	101.21	0	21606.9003	36.26448201	21121.37932	0.884799821	0.899974859	0.958691262	485.5209765	1.560127075		0	874.2460184	874.2460184	786.7994374	838.1320185	1	713.1333669	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079726923	0.167046589	0.212279473	n/a	n/a	n/a	8874.436812	0.411412853	21570.63582	52.23812289	41.01340227	36.26448201	21700.15182	n/a
H5883_011_1	2018	5	4703.222971	899.094801	0.001518149	0.834459802	0.833192968	749.1194655	607.85	729.54	141.27	98.89	0	4703.222971	9.403002588	4597.538519	0.820256827	0.834459802	0.612648948	105.6844516	1.452324805		0	899.094801	899.094801	750.25847	550.8294839	1	729.5428833	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079058115	0.168670576	0.212279473	n/a	n/a	n/a	4432.196499	0.944262142	4693.819968	8.078636026	9.270565932	9.403002588	4720.572172	Not in Metro Area
H5883_011_2	2018	5	1676.915154	894.14	0.001518149	0.884026386	0.882684302	789.2433421	641.54	726.81	147.7	103.39	0	1676.915154	3.352602594	1639.233789	0.869715196	0.884026386	0.612648948	37.68136437	1.506599018		0	894.14	894.14	790.4433532	547.7939303	1	726.8057201	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.083515376	0.145887017	0.212279473	n/a	n/a	n/a	1673.562551	1	1673.562551	2.880405046	3.305382839	3.352602594	1683.100942	"Grand Rapids-Wyoming, MI"
H5883_011_3	2018	5	13328.38923	874.2460184	0.00283904	0.890900457	0.888371155	776.6549455	638.25	718.45	138.4	96.88	0	13328.38923	22.37003572	13028.89173	0.875862449	0.890900457	0.958691262	299.4974968	1.545091513		0	874.2460184	874.2460184	778.8661774	838.1320185	1	718.4497111	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079726923	0.167046589	0.212279473	n/a	n/a	n/a	5474.267312	0.411412853	13306.01919	32.22350383	25.29944516	22.37003572	13385.91218	n/a
H5926_001_0	2018	5	132687.7933	836.5940622	0.002140831	1.381920428	1.37896197	1153.631396	1046.62	758.99	107.01	69.56	0	132687.7933	1338.265038	31700.00385	1.295094053	1.381920428	1.381920428	100987.7894	1.409175172		0	836.5940622	836.5940622	1156.106424	1156.106424	1	758.9911998	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.078729243	0.163465002	0.212279473	n/a	n/a	n/a	34308.42548	0.261199457	131349.5282	125.7831337	935.5903519	1338.265038	133749.1667	n/a
H5928_001_0	2018	9	5303.239757	944.68	0.001802696	1.037766393	1.035895616	978.5898704	867.61	837.55	110.98	72.14	0	5303.239757	171.904044	928.2818375	0.947304423	1.037766393	0.869190344	4374.957919	1.056960681		0	944.68	944.68	980.3571558	821.1067345	1	837.5457785	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.058422283	0.156568516	0.212279473	n/a	n/a	n/a	5131.335713	1	5131.335713	89.20426066	13.93816573	171.904044	5406.382183	"Los Angeles-Long Beach-Glendale, CA"
H5928_004_0	2018	5	206561.6539	937.181493	0.006954442	1.010848164	1.003818279	940.7599136	658.3	655.8	282.46	183.6	0	206561.6539	2224.510119	182857.6208	0.982627132	1.010848164	1.144348491	23704.03315	1.228550807		0	937.181493	937.181493	947.3481915	1072.462228	1	655.7959878	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.058865611	0.15519491	0.212279473	n/a	n/a	n/a	176082.9763	0.861727697	204337.1438	590.5924849	550.5523164	2224.510119	207702.7987	"Los Angeles-Long Beach-Glendale, CA"
H5928_005_0	2018	9	3182.156273	896.7883898	0.000505101	1.317852467	1.317186818	1181.237846	1038.03	788.07	143.21	93.09	0	3182.156273	44.31972525	177.278901	1.317852467	1.317852467	0.833599648	3004.877372	1.317852467		0	896.7883898	896.7883898	1181.834792	747.5624859	1	788.0658882	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.061208768	0.144697269	0.212279473	n/a	n/a	n/a	2189.394428	0.697740113	3137.836548	0	0	44.31972525	3182.156273	"Anaheim-Santa Ana-Irvine, CA"
H5928_009_0	2018	9	3023.092274	892.55	0.001638265	1.368885162	1.366642566	1219.796822	1045.61	765.09	174.19	113.22	0	3023.092274	45.25587237	778.4010047	1.185048238	1.368885162	1.057021138	2244.691269	1.432635063		0	892.55	892.55	1221.798451	943.4442167	1	765.0939801	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.061761185	0.136435045	0.212279473	n/a	n/a	n/a	2977.836402	1	2977.836402	107.8598291	9.805439013	45.25587237	3140.757542	"San Diego-Carlsbad, CA"
H5928_010_0	2018	5	111973.8265	892.55	0.005995736	1.055778662	1.049448491	936.6852508	675.95	644.1	260.74	169.48	0	111973.8265	964.809444	102535.4732	1.055778662	1.055778662	1.110180135	9438.353257	1.055778662		0	892.55	892.55	942.3352445	990.8912798	1	644.1002161	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.061761185	0.136435045	0.212279473	n/a	n/a	n/a	111009.017	1	111009.017	451.994395	317.0566111	964.809444	112742.8775	"San Diego-Carlsbad, CA"
H5928_016_0	2018	5	32293.55996	885.89	0.010922976	0.668894814	0.661588492	586.0946291	461.02	696.84	125.07	81.3	0	32293.55996	461.9364884	30109.8602	0.668894814	0.668894814	0.619368124	2183.699763	0.668894814		0	885.89	885.89	592.5672265	548.692027	1	696.8379977	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.052402688	0.099258213	0.212279473	n/a	n/a	n/a	31831.62347	1	31831.62347	101.9940414	34.48719384	461.9364884	32430.0412	"San Jose-Sunnyvale-Santa Clara, CA"
H5928_037_0	2018	5	398707.5557	915.6224686	0.001242198	1.204331307	1.202835289	1101.343016	958.84	797.15	142.5	92.63	0	398707.5557	1979.878154	28531.73247	1.204331307	1.204331307	1.185805729	370175.8233	1.204331307		0	915.6224686	915.6224686	1102.712804	1085.750369	1	797.149875	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.058370599	0.143152981	0.212279473	n/a	n/a	n/a	190191.086	0.47939959	396727.6776	635.8232812	898.9659857	1979.878154	400242.345	n/a
H5928_038_0	2018	7	75135.35605	900	0.00427592	1.38934369	1.383402967	1245.06267	914.6	661.12	330.46	214.8	0	75135.35605	201.8750121	72145.08243	1.38934369	1.38934369	1.534537197	2990.273616	1.38934369		0	900	900	1250.409321	1381.083477	1	661.1233472	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.074957667	0.196120272	0.212279473	n/a	n/a	n/a	74933.48104	1	74933.48104	375.690904	192.0825674	201.8750121	75703.12952	"El Paso, TX"
H5928_044_0	2018	9	19908.90751	888.74	0.007706064	0.829761885	0.823367687	731.7597982	471.2	572.28	260.56	169.36	0	19908.90751	261.5005364	18235.30407	0.829761885	0.829761885	0.72872596	1673.603433	0.829761885		0	888.74	888.74	737.4425778	647.6479096	1	572.2838137	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.058774745	0.154555753	0.212279473	n/a	n/a	n/a	19647.40697	1	19647.40697	85.63760257	1.529242903	261.5005364	19996.07435	"Fresno, CA"
H5932_001_0	2018	6	498456	838.2237729	0.002703791	1.4488606	1.444943184	1211.185727	1067.92	739.07	143.27	93.13	0	498456	1068	13264.70421	1.4488606	1.4488606	1.444943184	485191.2958	1.4488606		0	838.2237729	838.2237729	1214.469398	1211.185727	1	739.0740425	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.082504767	0.170765642	0.212279473	n/a	n/a	n/a	203691	0.409521339	497388	5046	1203	1068	504705	n/a
H5932_009_0	2018	4	88989.33829	838.6810453	0.001793877	1.173717038	1.171611534	982.6083857	838.51	715.69	144.1	93.67	0	88989.33829	207.3111755	86883.32049	1.173717038	1.173717038	1.171611534	2106.017799	1.173717038		0	838.6810453	838.6810453	984.374232	982.6083857	1	715.6894379	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.082298782	0.17011625	0.212279473	n/a	n/a	n/a	36885.12953	0.415457168	88782.02712	552.8298012	117.8828253	207.3111755	89660.05092	n/a
H5932_010_0	2018	9	5377.895787	859.0089402	0.001793877	0.976840602	0.97508827	837.6095413	718.44	736.79	119.17	77.46	0	5377.895787	8.129850018	5139.506717	0.976840602	0.976840602	0.97508827	238.3890694	0.976840602		0	859.0089402	859.0089402	839.1148099	837.6095413	1	736.7948341	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.072452448	0.150489631	0.212279473	n/a	n/a	n/a	4666.53391	0.869038607	5369.765937	32.51940007	0	8.129850018	5410.415187	"Philadelphia, PA"
H5932_011_0	2018	5	4771.149512	859.0089402	0.001793877	1.000380684	0.998586124	857.7944082	741.62	742.67	116.17	75.51	0	4771.149512	7.212622089	4559.656032	1.000380684	1.000380684	0.998586124	211.4934795	1.000380684		0	859.0089402	859.0089402	859.3359511	857.7944082	1	742.6700433	0.665	0.335	1	3.5	Not applicable	0.65	0.4434		N/A		0.5566	0.072452448	0.150489631	0.212279473	n/a	n/a	n/a	4140.045079	0.869038607	4763.93689	28.85048835	0	7.212622089	4800	"Philadelphia, PA"
H5937_001_0	2018	8	27962.77603	864.1852425	0.004925965	1.157765099	1.152061989	995.5949694	951.72	826.1	43.87	30.71	0	27962.77603	0	0		1.157765099	1.157765099	27962.77603	1.157765099		0	864.1852425		1000.523513		1	826.1013809	0.665	0.335	1	4.5	New contract under existing parent org	0.7	0.4434		N/A		0.5566	0.077676932	0.124795462	0.212279473	n/a	n/a	n/a	23679.02512	0.846805235	27962.77603	237.2239748	0	0	28200	"Minneapolis-St. Paul-Bloomington, MN-WI"
H5938_001_0	2018	12	110211.2123	909.5144552	0.001309899	0.884715865	0.883556976	803.6078416	643.55	728.36	160.06	112.04	0	110211.2123	689.9517517	105953.1567	0.884715865	0.884715865	1.25369245	4258.055579	0.884715865		0	909.5144552	909.5144552	804.6618677	1140.251406	1	728.3627627	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.084550438	0.177386594	0.212279473	n/a	n/a	n/a	109521.2606	1	109521.2606	271.0102078	462.7292194	689.9517517	110944.9518	Not in Metro Area
H5938_006_0	2018	12	31326.44382	909.27771	0.001416239	1.003675665	1.00225422	911.3274224	771.04	769.31	140.29	98.2	0	31326.44382	299.8256142	30935.36693	1.003675665	1.003675665	0.970250448	391.0768881	1.003675665		0	909.27771	909.27771	912.6199103	882.2271059	1	769.3058152	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.084550438	0.177386594	0.212279473	n/a	n/a	n/a	31026.61821	1	31026.61821	148.1351849	144.5799405	299.8256142	31619.15895	Not in Metro Area
H5945_001_0	2018	18	17864.42212	839.785176	0.010381808	0.918407406	0.908872677	763.2578008	610.4	671.6	152.86	76.43	0	17864.42212	25.67720576	17457.577	0.918407406	0.918407406	0.918407406	406.8451188	0.918407406		0	839.785176	839.785176	771.2649255	771.2649255	1	671.6012217	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.065274859	0.136347154	0.212279473	n/a	n/a	n/a	17091.22794	0.958095877	17838.74491	4.937924185	28.63996027	25.67720576	17898	Not in Metro Area
H5945_002_0	2018	14	35506.38631	817.27	0.013552823	0.936291039	0.923601652	754.8319224	588.57	637.26	166.26	83.13	0	35506.38631	91.9804401	34024.93962	0.936291039	0.936291039	0.936291039	1481.446693	0.936291039		0	817.27	817.27	765.2025778	765.2025778	1	637.255248	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.069596668	0.145105566	0.212279473	n/a	n/a	n/a	35414.40587	1	35414.40587	50.34718826	83.26650367	91.9804401	35640	"Reno, NV"
H5945_005_0	2018	12	18291.1687	817.27	0.013552823	1.009409173	0.995728829	813.7793	669.17	672.04	144.61	72.31	0	18291.1687	47.38386308	17527.9992	1.009409173	1.009409173	1.009409173	763.1695083	1.009409173		0	817.27	817.27	824.959835	824.959835	1	672.0403995	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.069596668	0.145105566	0.212279473	n/a	n/a	n/a	18243.78484	1	18243.78484	25.93643032	42.89486553	47.38386308	18360	"Reno, NV"
H5945_006_0	2018	12	9683.798378	839.9089796	0.010381808	0.985975993	0.975739779	819.532602	685.85	702.9	133.68	66.84	0	9683.798378	13.9188876	9463.259136	0.985975993	0.985975993	0.985975993	220.5392414	0.985975993		0	839.9089796	839.9089796	828.1300899	828.1300899	1	702.9025719	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.065292372	0.136384272	0.212279473	n/a	n/a	n/a	9221.36931	0.953617811	9669.87949	2.676709154	15.52491309	13.9188876	9702	Not in Metro Area
H5959_001_0	2018	6	3008	864.4418366	0.00366	0.52802929	0.526096703	454.7800002	403.8	767.54	50.98	33.14	0	3008	14.8588831	2980.426856	0.52802929	0.52802929	0.52802929	27.57314359	0.52802929		0	864.4418366	864.4418366	456.4506095	456.4506095	1	767.5394992	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.075927671	0.124133289	0.212279473	n/a	n/a	n/a	1766.566453	0.590204866	2993.141117	0	0	14.8588831	3008	"Minneapolis-St. Paul-Bloomington, MN-WI"
H5959_003_0	2018	6	34406	864.3274716	0.00366	0.529394766	0.527457181	455.8957318	455.44	863.46	0.46	0.3	0	34406	166.897651	34090.61384	0.529394766	0.529394766	0.529394766	315.386163	0.529394766		0	864.3274716	864.3274716	457.5704396	457.5704396	1	863.463455	0.665	0.335	1	4	New contract under existing parent org	0.65	0.4434		N/A		0.5566	0.075916339	0.124129151	0.212279473	n/a	n/a	n/a	20149.48795	0.588493464	34239.10235	0	0	166.897651	34406	"Minneapolis-St. Paul-Bloomington, MN-WI"
H5969_002_0	2018	3	18054.23055	794.56064	0.001531877	1.299642824	1.297651931	1031.063149	904.28	696.86	126.78	82.41	0	18054.23055	48.46272912	939.4313646	1.299642824	1.299642824	1.121276822	17114.79919	1.299642824		0	794.56064	794.56064	1032.645034	890.9224296	1	696.8586709	0.665	0.335	1		Low	0.65	0.4434		N/A		0.5566	0.062942464	0.117217201	0.212279473	n/a	n/a	n/a	11042.30235	0.613264731	18005.76782	143.5242363	106.2452138	48.46272912	18304	"Urban Honolulu, HI"
H5970_001_0	2018	3	36983.84346	814.223625	0.003609	1.031617	1.027893894	836.9354927	765.44	744.67	71.5	46.48	0	36983.84346	257.625178	34071.36671	1.031617	1.031617	1.031617	2912.476747	1.031617		0	814.223625	814.223625	839.9669333	839.9669333	1	744.6683012	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.08254192	0.164369325	0.212279473	n/a	n/a	n/a	36365.42798	0.99017622	36726.21828	111.058404	153.09814	257.625178	37248	Not in Metro Area
H5970_008_0	2018	4	5385.590816	827.8860919	0.003752	1.092605	1.088505546	901.1586025	810.17	744.3	90.99	59.14	0	5385.590816	38.129402	5153.606293	1.092605	1.092605	1.092605	231.984523	1.092605		0	827.8860919	827.8860919	904.5524834	904.5524834	1	744.2957024	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.087113131	0.171055313	0.212279473	n/a	n/a	n/a	3442.841041	0.643827187	5347.461414	3.685607	22.723577	38.129402	5412	"Albany-Schenectady-Troy, NY"
H5970_015_0	2018	3	4096.862942	851.2024643	0.003819	0.897771	0.894342413	761.2664655	649.84	726.61	111.43	72.43	0	4096.862942	0	3935.899934	0.897771	0.897771	0.897771	160.963008	0.897771		0	851.2024643		764.1848876		1	726.6120793	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.085622614	0.166720617	0.212279473	n/a	n/a	n/a	1597.773054	0.389999147	4096.862942	20.567191	22.569866	0	4139.999999	n/a
