bid_id	contract_year	version	summ_d0025	summ_d0027	summ_d0028	summ_d0029	summ_d0031	summ_d0032	summ_d0033	summ_d0034	summ_d0055	summ_e0014	summ_e0025	summ_e0027	summ_e0028	summ_e0029	summ_i0023	summ_i0025	summ_i0026	summ_i0027	summ_i0028	summ_i0029	summ_i0030	summ_j0023	summ_j0025	summ_j0026	summ_j0027	summ_j0028	summ_j0029	summ_j0030	summ_k0023	summ_k0025	summ_k0026	summ_k0027	summ_k0028	summ_k0029	summ_k0030	summ_l0013	summ_l0014	summ_l0023	summ_l0025	summ_l0026	summ_l0027	summ_l0028	summ_l0029	summ_l0030	summ_l0031	summ_m0025	summ_m0026	summ_m0027	summ_r0013	summ_r0014	summ_r0022	summ_r0024	summ_r0025	summ_r0027	summ_r0029	summ_r0030	summ_r0031	summ_r0035	summ_r0036	summ_r0041	summ_r0042
H0332_002_0	2018	6	649.0642149	46.85780302	29.34427418	725.2662921	989.8498355	980.5715193	0.994675883	0.990626542	08/06/2017 at 11:45 AM	109	89.67948824	6.474218881	4.054420858	100.208128	n/a	82.7364891	6.944674477	0	46.9	31.6	168.1811636	n/a	5.972983905	0.501355923	n/a	n/a	n/a	6.474339828	n/a	3.740527	0.3139696	n/a	n/a	n/a	4.0544966	0	0	178.71	92.45	7.76	0	46.9	31.6	178.71	0	92.45	7.76	109	92.45	7.76	100.21	-92.45	-7.76	0	0	0	0	46.9	46.9	31.6	31.6
H0332_003_0	2018	4	786.9154837	47.48899889	41.01332425	875.4178069	988.1743114	1125.707827	1.146258528	1.139179408	06/05/2017 at 12:57 PM	109	157.5118643	9.505570681	8.209376101	175.2268111	n/a	114.7269594	42.76080435	0	0	0	157.4877637	n/a	6.923575099	2.580541154	n/a	n/a	n/a	9.504116252	n/a	5.9794655	2.2286545	n/a	n/a	n/a	8.20812	0	0	175.2	127.63	47.57	0	0	0	175.2	0	127.63	47.6	109	127.63	47.57	175.23	-127.63	-47.57	0.03	0	0.03	0		0		0
H0332_004_0	2018	5	725.6789647	46.88242798	20.29717945	792.8585721	990.6103595	1037.680623	1.052914453	1.047516425	08/06/2017 at 11:49 AM	109	126.3856604	8.165134874	3.534996263	138.0857915	n/a	91.61843855	31.09169188	0	1.6	35.7	160.0101304	n/a	5.919001454	2.008676118	n/a	n/a	n/a	7.927677572	n/a	2.56256	0.869632	n/a	n/a	n/a	3.432192	0	0	171.37	100.1	33.97	0	1.6	35.7	171.37	0	100.1	37.99	109	100.1	33.97	138.09	-100.1	-33.97	4.02	0	4.02	4	1.6	1.6	35.7	35.7
H0351_030_0	2018	5	*	79.5696639	*	498.0096611	835.6997244	605.9950576	0.73307101	0.725134926	07/13/2017 at 10:43 AM	109	*	8.629189198	*	54.00826619	n/a	*	*	0	0	0	*	n/a	7.590926496	1.036941969	n/a	n/a	n/a	8.627868465	n/a	*	*	n/a	n/a	n/a	*	0	0	54	47.51	6.49	0	0	0	54	0	47.51	6.5	109	47.51	6.49	54.01	-47.51	-6.49	0.01	0	0.01	0		0		0
H0351_038_0	2018	5	*	121.7754445	*	931.6842944	862.1253968	1311.564333	1.529806235	1.521315041	08/02/2017 at 3:20 PM	109	*	16.80043338	*	128.5374074	n/a	*	*	0	39.9	21.5	*	n/a	15.21271107	1.58806117	n/a	n/a	n/a	16.80077224	n/a	*	*	n/a	n/a	n/a	*	0	0	189.94	116.39	12.15	0	39.9	21.5	189.94	0	116.39	12.15	109	116.39	12.15	128.54	-116.39	-12.15	0	0	0	0	39.9	39.9	21.5	21.5
H0351_041_0	2018	4	*	79.5549903	*	596.1117328	874.9	875.29413	1.00389261	1.000450486	08/04/2017 at 5:42 PM	109	*	9.967381848	*	74.68636778	n/a	*	*	0	55.4	9.5	*	n/a	7.64572335	2.322143241	n/a	n/a	n/a	9.967866591	n/a	*	*	n/a	n/a	n/a	*	0	0	139.59	57.29	17.4	0	55.4	9.5	139.59	0	57.29	17.4	109	57.29	17.4	74.69	-57.29	-17.4	0	0	0	0	55.4	55.4	9.5	9.5
H0351_042_0	2018	4	841.0219454	121.4406539	13.98319953	976.4457989	859.7480959	1373.586642	1.599834144	1.597661744	08/02/2017 at 3:22 PM	109	118.6678338	17.1352239	1.973023424	137.7760812	n/a	108.3699487	10.29264733	0	47.1	13.7	179.4625961	n/a	15.64824499	1.486222601	n/a	n/a	n/a	17.13446759	n/a	1.801806272	0.171130066	n/a	n/a	n/a	1.972936338	0	0	198.57	125.82	11.95	0	47.1	13.7	198.57	0	125.82	11.96	109	125.82	11.95	137.78	-125.82	-11.95	0.01	0	0.01	0	47.1	47.1	13.7	13.7
H0351_043_1	2018	5	*	76.30708674	*	789.3316204	870.76	1037.623989	1.198307555	1.191630288	08/06/2017 at 1:13 AM	109	*	11.84812758	*	122.5587575	n/a	*	*	0	0	10.3	*	n/a	10.56636319	0.439862329	n/a	n/a	n/a	11.00622552	n/a	*	*	n/a	n/a	n/a	*	0	0	124.15	109.3	4.55	0	0	10.3	124.15	0	109.3	13.26	109	109.3	4.55	122.56	-109.3	-4.55	8.71	0	8.71	8.7	0	0	10.3	10.3
H0351_043_4	2018	5	*	76.3532501	*	741.9428691	844.06	974.5242844	1.161037135	1.154567548	08/06/2017 at 1:14 AM	109	*	11.80196422	*	114.6825208	n/a	*	*	0	0	10.3	*	n/a	10.46696369	0.440454278	n/a	n/a	n/a	10.90741796	n/a	*	*	n/a	n/a	n/a	*	0	0	116.29	101.71	4.28	0	0	10.3	116.29	0	101.71	12.97	109	101.71	4.28	114.68	-101.71	-4.28	8.69	0	8.69	8.7	0	0	10.3	10.3
H0351_044_1	2018	4	756.2188893	83.01680793	-82.69040089	756.5452963	874.9	936.7233842	1.07353751	1.070663372	08/02/2017 at 3:24 PM	109	56.68092376	6.222364222	-6.197899014	56.70538897	n/a	49.18876863	7.476772798	0	27.1	6.3	90.06554143	n/a	5.399884366	0.820791202	n/a	n/a	n/a	6.220675568	n/a	-5.378653	-0.817564	n/a	n/a	n/a	-6.196217	0	0	90.09	49.21	7.48	0	27.1	6.3	90.09	0	49.21	7.5	109	49.21	7.48	56.71	-49.21	-7.48	0.02	0	0.02	0	27.1	27.1	6.3	6.3
H0351_044_2	2018	6	635.4339642	82.34870496	-90.35026605	627.4324031	820.83	721.1072904	0.88145243	0.878509911	08/02/2017 at 3:25 PM	109	47.01558748	6.092958451	-6.684991795	46.42355414	n/a	35.74004863	5.316952544	0	0	6.3	47.35700117	n/a	4.631711374	0.689047456	n/a	n/a	n/a	5.32075883	n/a	-5.08176	-0.756	n/a	n/a	n/a	-5.83776	0	0	46.84	35.29	5.25	0	0	6.3	46.84	0	35.29	11.13	109	35.29	5.25	46.42	-35.29	-5.25	5.88	0	5.88	5.9	0	0	6.3	6.3
H0351_044_3	2018	4	356.7758078	81.73038355	-20.76189169	417.7442996	771.16	553.0647777	0.719110755	0.71718551	08/02/2017 at 3:26 PM	109	29.29659928	6.711279867	-1.704860049	34.3030191	n/a	19.12224857	10.13761012	0	27.1	6.3	62.65985869	n/a	4.38053443	2.322328883	n/a	n/a	n/a	6.702863313	n/a	-1.112783	-0.589939	n/a	n/a	n/a	-1.702722	0	0	67.66	22.39	11.87	0	27.1	6.3	67.66	0	22.39	11.91	109	22.39	11.87	34.3	-22.39	-11.87	0.04	0	0.04	0	27.1	27.1	6.3	6.3
H0351_049_1	2018	5	508.2618897	76.91181935	-14.48718846	570.6865206	870.76	834.7375542	0.96524998	0.958631028	08/06/2017 at 1:15 AM	109	74.30053299	11.24339496	-2.117817303	83.42611065	n/a	63.84817857	10.45581833	0	39.2	9.4	122.9039969	n/a	9.661711168	1.582207966	n/a	n/a	n/a	11.24391913	n/a	-1.819889735	-0.298026301	n/a	n/a	n/a	-2.117916036	0	0	132.03	71.69	11.74	0	39.2	9.4	132.03	0	71.69	11.74	109	71.69	11.74	83.43	-71.69	-11.74	0	0	0	0	39.2	39.2	9.4	9.4
H0351_049_2	2018	5	503.6568137	75.97995278	-13.83188751	565.804879	844.06	844.3079531	1.007200378	1.000293762	08/06/2017 at 1:16 AM	109	80.70751834	12.17526154	-2.216464235	90.66631564	n/a	70.37604158	10.32585482	0	39.2	9.4	129.3018964	n/a	10.61669012	1.557723316	n/a	n/a	n/a	12.17441343	n/a	-1.932731701	-0.28357814	n/a	n/a	n/a	-2.216309841	0	0	139.26	79.06	11.6	0	39.2	9.4	139.26	0	79.06	11.61	109	79.06	11.6	90.67	-79.06	-11.6	0.01	0	0.01	0	39.2	39.2	9.4	9.4
H0354_001_0	2018	6	682.9183766	81.85931861	37.36464742	802.1423427	912.3390797	997.1171399	1.09594128	1.09292385	08/03/2017 at 1:45 PM	109	74.65632812	8.948823694	4.08468636	87.68983817	n/a	63.75044094	10.90602495	0	30	18.8	123.4564659	n/a	7.641568649	1.30727156	n/a	n/a	n/a	8.948840209	n/a	3.487990411	0.596703488	n/a	n/a	n/a	4.084693898	0	0	136.49	74.88	12.81	0	30	18.8	136.49	0	74.88	12.81	109	74.88	12.81	87.69	-74.88	-12.81	0	0	0	0	30	30	18.8	18.8
H0354_024_0	2018	6	*	77.80111784	*	622.4530644	906.58	800.1874045	0.886593815	0.882644008	08/03/2017 at 1:46 PM	109	*	9.113795083	*	72.91552917	n/a	*	*	0	30.1	21.4	*	n/a	7.900689932	1.213663965	n/a	n/a	n/a	9.114353897	n/a	*	*	n/a	n/a	n/a	*	0	0	124.42	63.21	9.71	0	30.1	21.4	124.42	0	63.21	9.71	109	63.21	9.71	72.92	-63.21	-9.71	0	0	0	0	30.1	30.1	21.4	21.4
H0354_027_0	2018	6	951.6024415	119.4515975	96.34728005	1167.401319	912.5355489	1445.474014	1.587924733	1.584019402	08/03/2017 at 1:46 PM	109	111.1436476	13.95150504	11.25300617	136.3481588	n/a	91.90770434	19.2374441	0	26.5	31.8	169.4451484	n/a	11.53687888	2.414814558	n/a	n/a	n/a	13.95169343	n/a	9.305416782	1.94774134	n/a	n/a	n/a	11.25315812	0	0	194.65	112.75	23.6	0	26.5	31.8	194.65	0	112.75	23.6	109	112.75	23.6	136.35	-112.75	-23.6	0	0	0	0	26.5	26.5	31.8	31.8
H0423_001_0	2018	6	783.7500421	115.2201242	10.51049765	909.4806639	848.4182589	915.3775765	1.083535312	1.078922532	08/08/2017 at 10:55 AM	109	1.150547706	0.169143531	0.015429446	1.335120684	n/a	0.680786913	0.473965572	0	2.5	0	3.654752485	n/a	0.100083379	0.069678302	n/a	n/a	n/a	0.169761681	n/a	0.009129708	0.006356126	n/a	n/a	n/a	0.015485834	0	0	3.84	0.79	0.55	0	2.5	0	3.84	0	0.79	0.55	109	0.79	0.55	1.34	-0.79	-0.55	0	0	0	0	2.5	2.5	0	0
H0423_004_0	2018	7	706.5181961	107.6279403	16.66176471	830.8079011	839.0375938	715.5724707	0.861805309	0.852849117	08/01/2017 at 2:03 PM	109	52.56772726	8.007941256	1.239700701	61.81536922	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0		0	0	0	0	0	0	0	0	0	61.67	0.15	109			61.82	0	0	61.82	135.12	196.94	196.9	0	0	0	0
H0432_001_0	2018	6	569.7059989	121.4569752	-16.3897571	674.773217	842.2820669	794.7744864	0.950566908	0.94359659	08/03/2017 at 1:19 PM	109	42.89075809	9.143982603	-1.233915578	50.80082512	n/a	31.05307992	11.83698153	0	10.8	16.4	70.09006145	n/a	6.620279875	2.52355421	n/a	n/a	n/a	9.143834085	n/a	-0.8933598	-0.340535737	n/a	n/a	n/a	-1.233895536	0	0	78	36.78	14.02	0	10.8	16.4	78	0	36.78	14.02	109	36.78	14.02	50.8	-36.78	-14.02	0	0	0	0	10.8	10.8	16.4	16.4
H0432_002_0	2018	6	590.6328054	118.4734576	-17.45659998	691.6496631	842.2820669	794.7744864	0.950566908	0.94359659	08/03/2017 at 1:20 PM	109	64.07268337	12.8521685	-1.893716693	75.03113518	n/a	42.38143629	0	0	0	17.4	59.78143629	n/a	8.50117916	0	n/a	n/a	n/a	8.50117916	n/a	-1.252615454	0	n/a	n/a	n/a	-1.252615454	0	0	67.03	49.63	0	0	0	17.4	67.03	0	53.93	21.1	109	49.63	0	75.03	-49.63	0	25.4	0	25.4	25.4	0	0	17.4	17.4
H0432_003_0	2018	6	538.3437254	120.0978237	-17.40860912	641.03294	836.095226	788.9366044	0.950566908	0.94359659	08/03/2017 at 1:20 PM	109	45.05142768	10.05041605	-1.456843755	53.64499998	n/a	33.37391624	11.67331242	0	25.6	16.9	87.54722867	n/a	7.445307747	2.604171557	n/a	n/a	n/a	10.0494793	n/a	-1.079223989	-0.377483982	n/a	n/a	n/a	-1.45670797	0	0	96.14	39.74	13.9	0	25.6	16.9	96.14	0	39.74	13.9	109	39.74	13.9	53.64	-39.74	-13.9	0	0	0	0	25.6	25.6	16.9	16.9
H0432_004_0	2018	6	558.5346369	116.9951987	-8.069317832	667.4605178	836.095226	788.9366044	0.950566908	0.94359659	08/03/2017 at 1:21 PM	109	67.74731891	14.19090332	-0.978765886	80.95945635	n/a	49.89871238	1.615034628	0	0	17.4	68.91374701	n/a	10.45218932	0.338298262	n/a	n/a	n/a	10.79048759	n/a	-0.720901701	-0.023332891	n/a	n/a	n/a	-0.744234591	0	0	78.96	59.63	1.93	0	0	17.4	78.96	0	59.63	21.33	109	59.63	1.93	80.96	-59.63	-1.93	19.4	0	19.4	19.4	-7.10543E-15	0	17.4	17.4
H0432_005_0	2018	6	522.4439249	116.2904955	-5.209420954	633.5249995	825.7201876	779.1467536	0.950566908	0.94359659	08/04/2017 at 8:28 AM	109	43.10015747	9.593639489	-0.429762607	52.26403435	n/a	31.51033091	11.58649959	0	25.5	16.9	85.49683049	n/a	7.0138666	2.57903234	n/a	n/a	n/a	9.59289894	n/a	-0.314197506	-0.115531928	n/a	n/a	n/a	-0.429729433	0	0	94.66	38.21	14.05	0	25.5	16.9	94.66	0	38.21	14.05	109	38.21	14.05	52.26	-38.21	-14.05	0	0	0	0	25.5	25.5	16.9	16.9
H0432_006_0	2018	6	542.0467109	116.8702062	0.68983419	659.6067513	825.7201876	779.1467536	0.950566908	0.94359659	08/04/2017 at 8:29 AM	109	65.49609387	14.12155418	0.083353416	79.70100147	n/a	47.74498417	1.807899573	0	0	17.4	66.95288375	n/a	10.29425331	0.389799609	n/a	n/a	n/a	10.68405292	n/a	0.060762517	0.002300818	n/a	n/a	n/a	0.063063335	0	0	77.7	58.1	2.2	0	0	17.4	77.7	0	58.1	21.6	109	58.1	2.2	79.7	-58.1	-2.2	19.4	0	19.4	19.4	0	0	17.4	17.4
H0432_007_0	2018	6	554.3625608	120.5382562	-7.148285308	667.7525317	869.2347612	820.2069569	0.950566908	0.94359659	08/04/2017 at 8:29 AM	109	46.98500758	10.21622181	-0.605853034	56.59537636	n/a	35.21672882	11.77211727	0	25.6	16.9	89.48884609	n/a	7.657376925	2.55967951	n/a	n/a	n/a	10.21705644	n/a	-0.454105748	-0.151796782	n/a	n/a	n/a	-0.60590253	0	0	99.1	42.42	14.18	0	25.6	16.9	99.1	0	42.42	14.18	109	42.42	14.18	56.6	-42.42	-14.18	0	0	0	0	25.6	25.6	16.9	16.9
H0432_008_0	2018	6	575.1920833	117.478851	0.73658758	693.4075219	869.2347612	820.2069569	0.950566908	0.94359659	08/04/2017 at 8:30 AM	109	70.02736903	14.30258707	0.089676635	84.41963274	n/a	52.08525978	1.849818909	0	0	17.4	71.33507869	n/a	10.63804015	0.377812224	n/a	n/a	n/a	11.01585237	n/a	0.066700076	0.002368867	n/a	n/a	n/a	0.069068943	0	0	82.42	62.79	2.23	0	0	17.4	82.42	0	62.79	21.63	109	62.79	2.23	84.42	-62.79	-2.23	19.4	0	19.4	19.4	7.10543E-15	0	17.4	17.4
H0432_009_0	2018	6	769.7753483	160.0451552	-54.30115113	875.5193523	846.4371983	1014.223899	1.2005043	1.198226993	08/03/2017 at 1:24 PM	109	79.26880357	16.48089667	-5.591744777	90.15795546	n/a	13.5312173	65.73938387	0	0	0	79.27060117	n/a	2.813295825	13.66797458	n/a	n/a	n/a	16.48127041	n/a	-0.954513128	-4.637358454	n/a	n/a	n/a	-5.591871582	0	0	90.16	15.39	74.77	0	0	0	90.16	0	15.39	74.77	109	15.39	74.77	90.16	-15.39	-74.77	0	0	0	0	0	0	0	0
H0439_002_0	2018	4	886.7028591	196.2428356	-14.23535459	1068.71034	830.3546705	1187.487935	1.430978114	1.430097255	08/03/2017 at 10:26 AM	109	49.27633334	10.90571355	-0.791094864	59.39095202	n/a	34.77248739	14.50305606	0	0	0	49.27554345	n/a	7.695759021	3.209779711	n/a	n/a	n/a	10.90553873	n/a	-0.55824641	-0.232835773	n/a	n/a	n/a	-0.791082183	0	0	59.39	41.91	17.48	0	0	0	59.39	0	41.91	17.48	109	41.91	17.48	59.39	-41.91	-17.48	0	0	0	0	3.55271E-15	0	0	0
H0439_003_1	2018	3	556.8446714	116.2251413	-38.76352986	634.3062829	829.8367915	786.0849718	0.951848764	0.947276597	08/03/2017 at 10:26 AM	109	38.87982279	8.115033027	-2.706534244	44.28832157	n/a	29.25095486	9.630341383	0	25.6	6	70.48129625	n/a	6.105286695	2.010053873	n/a	n/a	n/a	8.115340568	n/a	-2.03624156	-0.670395256	n/a	n/a	n/a	-2.706636816	0	0	75.89	33.32	10.97	0	25.6	6	75.89	0	33.32	10.97	109	33.32	10.97	44.29	-33.32	-10.97	0	0	0	0	25.6	25.6	6	6
H0439_003_2	2018	3	658.6658474	142.8215766	-31.36962179	770.1178022	826.0163033	864.2620823	1.051242307	1.046301482	08/03/2017 at 10:26 AM	109	45.76625473	9.923709698	-2.179663797	53.51030063	n/a	35.12632259	0	0	0	6	41.12632259	n/a	7.616603766	0	n/a	n/a	n/a	7.616603766	n/a	-1.672926354	0	n/a	n/a	n/a	-1.672926354	0	0	47.07	41.07	0	0	0	6	47.07	0	42.25	11.26	109	41.07	0	53.51	-41.07	0	12.44	0	12.44	12.4	0	0	6	6
H0490_004_0	2018	5	*	116.4300806	*	1018.171531	892.8624636	1123.648101	1.258478373	1.258478373	08/03/2017 at 3:33 PM	109	*	5.933334252	*	51.88652271	n/a	*	*	0	16.7	0	*	n/a	0.393371318	5.536930007	n/a	n/a	n/a	5.930301325	n/a	*	*	n/a	n/a	n/a	*	0	0	68.56	3.44	48.42	0	16.7	0	68.56	0	3.44	48.45	109	3.44	48.42	51.89	-3.44	-48.42	0.03	0	0.03	0	16.7	16.7	0	0
H0504_015_0	2018	3	587.861548	88.09272172	8.59799767	684.5522674	879.4985183	963.5775865	1.104947224	1.095598874	08/02/2017 at 2:06 PM	109	97.09511285	14.54997828	1.42010233	113.0651935	n/a	87.95351738	9.145723102	0	43	25.3	165.3992405	n/a	13.18008425	1.370512569	n/a	n/a	n/a	14.55059682	n/a	1.286398371	0.13376433	n/a	n/a	n/a	1.4201627	0	0	181.37	102.42	10.65	0	43	25.3	181.37	0	102.42	10.65	109	102.4169278	10.64819497	113.07	-102.42	-10.65	0	0	0	0	43	43	25.3	25.3
H0504_017_0	2018	3	557.4574267	87.78556758	27.64213584	672.8851301	828.56	937.3165157	1.143621909	1.131259674	08/02/2017 at 2:07 PM	109	92.84990757	14.62153242	4.604064158	112.0755041	n/a	84.15481762	8.69881458	0	38.6	21.2	152.6536322	n/a	13.25227376	1.369845191	n/a	n/a	n/a	14.62211895	n/a	4.172908619	0.431340229	n/a	n/a	n/a	4.604248848	0	0	171.88	101.58	10.5	0	38.6	21.2	171.88	0	101.58	10.5	109	101.577286	10.49823038	112.08	-101.58	-10.5	0	0	0	0	38.6	38.6	21.2	21.2
H0504_021_0	2018	3	503.8634829	84.91513744	20.84925938	609.6278798	863.1944822	897.3162901	1.053128143	1.039529687	08/02/2017 at 2:11 PM	109	97.44704911	16.42256256	4.03224062	117.9018523	n/a	76.74971008	20.6958081	0	45.9	23.2	166.5455182	n/a	12.93448007	3.487824478	n/a	n/a	n/a	16.42230455	n/a	3.175809851	0.856367421	n/a	n/a	n/a	4.032177272	0	0	187	92.86	25.04	0	45.9	23.2	187	0	92.86	25.04	109	92.85583256	25.04	117.9	-92.86	-25.04	0	0	0	0	45.9	45.9	23.2	23.2
H0504_026_0	2018	4	549.4094265	89.62453674	33.74667104	672.7806342	844.9	903.1205383	1.079141472	1.0689082	08/02/2017 at 2:11 PM	109	76.20578481	12.43136326	4.680828955	93.31797703	n/a	68.8904776	7.316959215	0	40.1	16.3	132.6074368	n/a	11.23802549	1.19360726	n/a	n/a	n/a	12.43163275	n/a	4.231496902	0.449433526	n/a	n/a	n/a	4.680930428	0	0	149.72	84.36	8.96	0	40.1	16.3	149.72	0	84.36	8.96	109	84.36103721	8.956882978	93.32	-84.36	-8.96	0	0	0	0	40.1	40.1	16.3	16.3
H0504_028_0	2018	4	501.2451173	90.46600032	4.471382046	596.1824997	850.05	781.2642635	0.92458067	0.919080364	08/02/2017 at 2:13 PM	109	53.21622127	9.604599675	0.474717954	63.2955389	n/a	44.98054504	8.239426941	0	41.9	15.1	110.219972	n/a	8.118203772	1.48707284	n/a	n/a	n/a	9.605276612	n/a	0.401251193	0.073500219	n/a	n/a	n/a	0.474751412	0	0	120.3	53.5	9.8	0	41.9	15.1	120.3	0	53.5	9.8	109	53.50131533	9.8	63.3	-53.5	-9.8	0	0	0	0	41.9	41.9	15.1	15.1
H0504_029_0	2018	4	535.9316967	90.6052753	18.21751537	644.7544873	854.93	805.3635733	0.950693415	0.942022824	08/02/2017 at 2:14 PM	109	62.66974575	10.5950247	2.13028463	75.39505508	n/a	29.79917426	8.769352538	0	41.5	16.5	96.5685268	n/a	5.037885247	1.482557583	n/a	n/a	n/a	6.52044283	n/a	1.01294049	0.298089879	n/a	n/a	n/a	1.311030369	0	0	104.4	35.85	10.55	0	41.5	16.5	104.4	0	64.85	10.55	109	35.84869089	10.54634939	75.4	-35.85	-10.55	29	0	29	29	41.5	41.5	16.5	16.5
H0504_031_0	2018	4	542.8588299	94.26908791	-34.28941612	602.8385017	846.42	756.2745849	0.898196152	0.893498009	08/02/2017 at 2:16 PM	109	59.10413025	10.26361209	-3.733283876	65.63445846	n/a	35.18271382	5.907310024	0	38.2	15.9	95.19002384	n/a	6.109585327	1.025822364	n/a	n/a	n/a	7.135407691	n/a	-2.222299147	-0.373132388	n/a	n/a	n/a	-2.595431535	0	0	99.73	39.07	6.56	0	38.2	15.9	99.73	0	59.07	6.56	109	39.06512195	6.56	65.63	-39.07	-6.56	20	0	20	20	38.2	38.2	15.9	15.9
H0504_037_0	2018	4	690.1361652	97.15389917	-71.77997932	715.5100851	865.97	822.0509601	0.954970898	0.949283416	08/02/2017 at 2:17 PM	109	67.95526723	9.566400826	-7.067920683	70.45374737	n/a	22.43513759	7.899560483	0	30.7	7.1	68.13469807	n/a	3.15830586	1.112060404	n/a	n/a	n/a	4.270366264	n/a	-2.333443447	-0.821620887	n/a	n/a	n/a	-3.155064333	0	0	69.25	23.26	8.19	0	30.7	7.1	69.25	0	62.26	8.19	109	23.2634955	8.190231091	70.45	-23.26	-8.19	39	0	39	39	30.7	30.7	7.1	7.1
H0504_038_0	2018	4	693.656191	82.57880672	-5.074200144	771.1607976	842.11	911.3031471	1.093716391	1.0821664	08/02/2017 at 2:17 PM	109	50.99003829	6.070293282	-0.372999856	56.68733172	n/a	49.96701276	1.025425644	0	29.1	5.3	85.3924384	n/a	5.948503512	0.1220755	n/a	n/a	n/a	6.070579012	n/a	-0.36551627	-0.007501144	n/a	n/a	n/a	-0.373017414	0	0	91.09	55.55	1.14	0	29.1	5.3	91.09	0	55.55	1.14	109	55.54927888	1.138108905	56.69	-55.55	-1.14	0	0	0	0	29.1	29.1	5.3	5.3
H0504_039_0	2018	5	531.0690094	80.59750321	57.45035262	669.1168652	824.8810975	834.4089453	1.016549195	1.011550571	08/02/2017 at 2:18 PM	109	39.71805507	6.027796791	4.296647382	50.04249924	n/a	39.66845027	0.047621189	0	46.8	10.6	97.11607145	n/a	6.020268535	0.007227213	n/a	n/a	n/a	6.027495749	n/a	4.291281199	0.005151598	n/a	n/a	n/a	4.296432797	0	0	107.44	49.98	0.06	0	46.8	10.6	107.44	0	49.98	0.06	109	49.98365152	0.058837362	50.04	-49.98	-0.06	0	0	0	0	46.8	46.8	10.6	10.6
H0523_002_0	2018	6	*	87.46662241	*	1003.835355	878.7882427	1257.139978	1.431833436	1.430538003	08/03/2017 at 1:49 PM	109	*	10.73889923	*	123.248005	n/a	*	*	0	32.3	9.1	*	n/a	9.879947213	0.859125845	n/a	n/a	n/a	10.73907306	n/a	*	*	n/a	n/a	n/a	*	0	0	164.65	113.39	9.86	0	32.3	9.1	164.65	0	113.39	9.86	109	113.3900001	9.86	123.25	-113.39	-9.86	0	0	0	0	32.3	32.3	9.1	9.1
H0523_022_0	2018	3	*	90.89077666	*	1056.344101	837.2335744	1358.083304	1.625128474	1.62210803	08/03/2017 at 1:49 PM	109	*	14.44060024	*	167.8304822	n/a	*	*	0	19	9.3	*	n/a	12.65258991	1.787968843	n/a	n/a	n/a	14.44055875	n/a	*	*	n/a	n/a	n/a	*	0	0	196.13	147.05	20.78	0	19	9.3	196.13	0	147.05	20.78	109	147.0500001	20.78	167.83	-147.05	-20.78	0	0	0	0	19	19	9.3	9.3
H0523_031_0	2018	3	*	77.48170131	*	835.5771198	842.11	1107.115862	1.317520383	1.314692691	08/03/2017 at 1:51 PM	109	*	13.10253507	*	141.3001823	n/a	*	*	0	26.5	8.7	*	n/a	11.47235349	1.630164681	n/a	n/a	n/a	13.10251817	n/a	*	*	n/a	n/a	n/a	*	0	0	176.5	123.72	17.58	0	26.5	8.7	176.5	0	123.72	17.58	109	123.7200001	17.58	141.3	-123.72	-17.58	0	0	0	0	26.5	26.5	8.7	8.7
H0523_052_0	2018	3	*	82.47668674	*	805.2688187	850.05	1003.59288	1.184124229	1.180628057	08/03/2017 at 1:51 PM	109	*	8.594237609	*	83.91063998	n/a	*	*	0	32	13	*	n/a	6.823307624	1.770864437	n/a	n/a	n/a	8.594172062	n/a	*	*	n/a	n/a	n/a	*	0	0	128.91	66.62	17.29	0	32	13	128.91	0	66.62	17.29	109	66.62000013	17.29	83.91	-66.62	-17.29	0	0	0	0	32	32	13	13
H0523_060_0	2018	3	*	72.00929566	*	718.8785377	845.93	1002.171948	1.187087227	1.184698437	08/03/2017 at 1:52 PM	109	*	13.19667968	*	131.744238	n/a	*	*	0	41	11.4	*	n/a	11.24796942	1.948285736	n/a	n/a	n/a	13.19625516	n/a	*	*	n/a	n/a	n/a	*	0	0	184.14	112.29	19.45	0	41	11.4	184.14	0	112.29	19.45	109	112.2900001	19.45	131.74	-112.29	-19.45	0	0	0	0	41	41	11.4	11.4
H0523_061_0	2018	3	*	78.30836044	*	797.3426562	897.45	1058.064146	1.183551223	1.178967237	08/03/2017 at 1:53 PM	109	*	12.78376957	*	130.1654731	n/a	*	*	0	26.8	12.5	*	n/a	11.13720432	1.647009845	n/a	n/a	n/a	12.78421416	n/a	*	*	n/a	n/a	n/a	*	0	0	169.47	113.4	16.77	0	26.8	12.5	169.47	0	113.4	16.77	109	113.4000001	16.77	130.17	-113.4	-16.77	0	0	0	0	26.8	26.8	12.5	12.5
H0523_063_0	2018	3	*	78.31512805	*	782.0198935	828.56	1056.924391	1.278775429	1.275615998	08/03/2017 at 1:55 PM	109	*	14.71004336	*	146.8879235	n/a	*	*	0	20.1	11.7	*	n/a	11.55369115	3.156560155	n/a	n/a	n/a	14.71025131	n/a	*	*	n/a	n/a	n/a	*	0	0	178.69	115.37	31.52	0	20.1	11.7	178.69	0	115.37	31.52	109	115.3700001	31.52	146.89	-115.37	-31.52	0	0	0	0	20.1	20.1	11.7	11.7
