Tenant ID,HIOS ID,Policy County FIPS Code,Ever Enrolled Count,Females,Males,< 18 years old,18-34 years old,35-54 years old,> 55 years old,FPL: < 138%,FPL: >= 138% and <=250%,FPL: > 250% and <=400%,FPL: > 400%,FPL: Unknown,Tobacco Users
OH,77552,39017,"3,477","1,882","1,595",494,899,"1,141",943,369,"1,801",682,139,486,229
OH,77552,39023,"1,377",782,595,141,271,490,475,132,758,298,55,134,128
OH,77552,39025,"1,540",850,690,250,385,489,416,126,802,359,58,195,128
OH,77552,39027,332,194,138,28,74,108,122,*,222,55,*,24,48
OH,77552,39029,"1,066",618,448,94,175,321,476,78,700,192,28,68,121
OH,77552,39035,"5,398","2,930","2,468",509,"1,705","1,829","1,355",628,"2,888","1,063",202,617,381
OH,77552,39039,265,151,114,29,51,88,97,*,155,47,*,34,32
OH,77552,39041,"1,796",921,875,309,444,644,399,161,891,361,93,290,119
OH,77552,39045,"1,379",751,628,136,323,478,442,95,794,299,51,140,110
OH,77552,39047,307,183,124,23,57,100,127,31,184,56,*,*,42
OH,77552,39049,"12,910","6,668","6,242","1,279","4,747","4,140","2,744","1,569","6,658","2,505",520,"1,658",674
OH,77552,39051,333,178,155,36,67,104,126,19,209,60,12,33,35
OH,77552,39053,70,42,28,*,*,21,27,*,56,*,0,*,*
OH,77552,39055,787,430,357,94,197,250,246,72,430,182,30,73,86
OH,77552,39057,"1,640",900,740,186,499,505,450,181,789,359,77,234,128
OH,77552,39061,"7,659","4,122","3,537",969,"2,320","2,436","1,934",698,"3,723","1,685",364,"1,189",433
OH,77552,39069,212,111,101,23,51,62,76,*,115,48,*,28,21
OH,77552,39071,359,197,162,43,70,128,118,31,234,71,*,*,40
OH,77552,39081,306,189,117,22,52,98,134,30,193,62,*,*,26
OH,77552,39085,"1,641",879,762,197,435,536,473,173,863,365,52,188,123
OH,77552,39089,"1,375",721,654,179,311,464,421,113,753,301,48,160,111
OH,77552,39093,"1,125",619,506,104,315,379,327,133,618,227,36,111,79
OH,77552,39095,"2,181","1,160","1,021",174,615,698,694,176,"1,177",476,80,272,173
OH,77552,39097,348,175,173,33,91,114,110,29,186,74,11,48,38
OH,77552,39099,"2,022","1,105",917,202,448,647,725,157,"1,287",389,37,152,142
OH,77552,39103,"1,434",793,641,231,386,451,366,126,818,263,55,172,123
OH,77552,39105,175,98,77,*,*,60,89,15,123,28,*,*,20
OH,77552,39109,"1,306",698,608,195,290,380,441,126,709,278,56,137,124
OH,77552,39111,73,36,37,*,*,23,31,*,53,*,*,*,*
OH,77552,39113,"6,125","3,436","2,689",617,"1,650","2,104","1,754",711,"3,369","1,240",153,652,479
OH,77552,39117,470,263,207,50,102,140,178,30,284,105,15,36,57
OH,77552,39129,496,272,224,60,118,172,146,52,300,98,*,*,49
OH,77552,39131,305,173,132,20,47,107,131,24,198,63,*,*,55
OH,77552,39133,"1,495",793,702,154,428,468,445,135,858,310,32,160,138
OH,77552,39135,523,291,232,53,97,149,224,36,286,134,13,54,64
OH,77552,39141,377,216,161,43,77,121,136,*,237,73,*,32,25
OH,77552,39143,305,175,130,26,64,81,134,*,213,45,*,20,39
OH,77552,39145,59,34,25,*,*,25,20,*,37,12,0,*,*
OH,77552,39151,"2,528","1,404","1,124",267,644,791,826,227,"1,526",467,62,246,234
OH,77552,39153,"5,436","2,874","2,562",605,"1,500","1,706","1,625",516,"3,018","1,097",191,614,441
OH,77552,39155,"1,808","1,028",780,138,433,544,693,176,"1,148",318,38,128,131
OH,77552,39159,443,253,190,68,117,148,110,31,248,106,13,45,57
OH,77552,39165,"2,628","1,446","1,182",456,630,890,652,270,"1,161",596,146,455,174
OH,77552,39167,414,226,188,33,74,143,164,32,266,92,*,*,41
OH,77552,39169,950,516,434,72,246,288,344,81,611,173,14,71,108
OH,77552,39173,"1,167",643,524,154,316,343,354,116,628,264,39,120,92
OH,78726,39001,*,*,0,0,0,0,*,*,0,0,0,0,0
OH,78726,39005,*,*,*,0,0,*,0,0,0,0,0,*,0
OH,78726,39007,13,*,*,*,*,*,*,0,*,*,*,*,*
OH,78726,39009,20,*,*,*,*,*,*,*,*,*,0,0,0
OH,78726,39011,*,*,*,*,*,*,0,0,*,0,0,*,0
OH,78726,39013,*,*,*,0,*,*,*,0,*,0,*,0,0
OH,78726,39015,14,*,*,*,*,*,0,0,*,*,0,*,0
OH,78726,39017,20,*,*,*,*,*,*,0,*,*,*,*,*
OH,78726,39021,*,*,*,0,*,*,*,0,*,*,*,*,*
OH,78726,39023,25,14,11,*,*,*,*,*,*,*,*,*,*
OH,78726,39025,49,26,23,14,*,18,*,*,26,*,*,*,*
OH,78726,39027,15,*,*,*,*,*,*,*,*,*,0,0,0
OH,78726,39029,*,*,*,0,0,*,*,0,*,*,0,*,0
OH,78726,39031,*,*,*,0,0,*,0,0,*,0,0,*,0
OH,78726,39035,160,77,83,38,31,52,39,*,57,27,*,55,*
OH,78726,39037,20,*,*,*,0,*,*,0,13,*,0,*,*
OH,78726,39041,61,30,31,11,12,21,17,*,25,*,*,23,*
OH,78726,39043,*,*,*,0,*,0,*,0,*,*,*,*,*
OH,78726,39045,*,*,*,*,*,*,0,0,*,0,0,*,0
OH,78726,39047,*,*,0,0,0,*,0,0,0,0,0,*,0
OH,78726,39049,188,97,91,39,54,59,36,11,47,39,14,77,*
OH,78726,39051,*,*,*,0,*,*,*,0,*,*,0,0,*
OH,78726,39053,*,*,*,*,*,*,0,0,*,*,0,0,0
OH,78726,39055,23,*,*,*,*,*,*,*,*,*,0,*,*
OH,78726,39057,11,*,*,*,*,*,*,0,*,*,0,*,0
OH,78726,39059,*,*,*,*,*,0,*,0,*,0,0,*,0
OH,78726,39061,53,29,24,*,*,17,16,*,17,11,*,16,0
OH,78726,39063,*,*,*,*,*,*,*,0,*,0,0,0,*
OH,78726,39065,*,*,*,*,*,*,*,0,*,*,0,0,*
OH,78726,39067,*,*,*,0,0,0,*,0,0,*,0,0,0
OH,78726,39069,*,*,0,0,0,*,0,0,0,0,0,*,0
OH,78726,39071,*,*,*,*,0,*,*,*,*,0,0,0,0
OH,78726,39073,24,13,11,*,*,11,*,0,17,*,0,*,*
OH,78726,39077,*,*,*,*,*,*,*,0,*,0,*,*,*
OH,78726,39079,*,*,*,*,0,0,*,0,*,0,0,0,0
OH,78726,39081,*,*,*,*,*,*,*,0,*,0,*,0,0
OH,78726,39083,*,*,*,0,*,*,*,0,*,*,0,0,*
OH,78726,39085,34,21,13,*,*,*,15,0,15,15,*,*,*
OH,78726,39087,32,18,14,*,*,*,*,*,14,*,*,*,0
OH,78726,39089,15,*,*,*,*,*,*,*,12,*,0,0,*
OH,78726,39091,*,*,*,*,*,*,*,*,*,0,0,*,0
OH,78726,39093,20,*,*,*,*,*,*,*,*,*,*,*,*
OH,78726,39095,11,*,*,*,*,*,*,0,*,*,0,*,0
OH,78726,39097,*,*,*,0,0,*,*,0,*,0,*,*,0
OH,78726,39099,25,11,14,*,*,*,*,0,12,*,0,*,*
OH,78726,39101,22,*,*,*,*,*,12,*,11,*,0,*,*
OH,78726,39103,*,*,*,*,*,*,*,0,*,0,0,*,0
OH,78726,39105,*,*,*,0,0,0,*,0,*,*,0,0,*
OH,78726,39107,*,*,*,0,*,0,*,0,*,*,0,0,0
OH,78726,39109,*,*,*,*,0,*,*,0,*,*,*,*,*
OH,78726,39113,27,14,13,*,*,11,*,*,15,0,*,11,*
OH,78726,39115,*,*,*,0,*,*,0,0,*,0,0,*,0
OH,78726,39117,*,*,*,*,0,*,0,0,*,0,0,0,0
OH,78726,39119,*,*,*,0,0,*,*,0,*,*,0,*,0
OH,78726,39121,*,*,*,0,0,0,*,0,*,0,0,0,0
OH,78726,39123,*,*,*,0,0,0,*,0,*,0,0,*,0
OH,78726,39125,*,*,*,*,*,0,0,0,*,0,0,0,*
OH,78726,39127,*,*,*,0,0,*,*,0,*,0,0,*,0
OH,78726,39129,*,*,*,0,*,*,*,0,*,*,0,*,0
OH,78726,39131,*,*,*,*,0,*,*,0,*,*,0,0,0
OH,78726,39133,11,*,*,*,*,*,*,*,*,0,0,*,0
OH,78726,39135,*,*,*,*,0,*,*,0,*,0,0,*,0
OH,78726,39137,*,*,0,0,*,0,0,0,*,0,0,0,0
OH,78726,39139,*,*,0,0,*,*,*,0,*,0,0,*,0
OH,78726,39141,*,*,*,*,*,*,*,*,*,*,*,*,0
OH,78726,39145,13,*,*,*,*,*,*,0,*,0,*,0,0
OH,78726,39149,*,*,*,0,0,0,*,0,*,0,0,0,0
OH,78726,39153,53,27,26,21,*,15,*,*,17,0,*,33,*
OH,78726,39155,18,*,*,0,*,*,*,*,*,*,0,*,*
OH,78726,39157,*,0,*,*,0,0,0,0,*,0,0,0,0
OH,78726,39159,*,*,*,0,*,*,0,0,*,0,0,0,*
OH,78726,39161,11,*,*,*,*,*,*,0,*,*,0,0,*
OH,78726,39163,*,*,*,0,*,*,*,0,*,*,0,*,*
OH,78726,39165,18,*,*,*,*,*,*,*,*,0,*,*,*
OH,78726,39167,11,*,*,*,*,*,*,*,*,*,0,0,*
OH,78726,39171,*,*,*,*,*,*,*,0,*,*,0,0,0
OH,78726,39173,*,*,*,0,0,*,*,0,*,*,0,0,0
OH,92036,39001,66,41,25,*,*,22,29,*,36,21,0,*,*
OH,92036,39003,98,52,46,12,12,39,35,*,52,23,*,*,14
OH,92036,39011,111,59,52,*,*,40,43,*,68,28,*,*,16
OH,92036,39013,*,*,0,0,*,0,0,0,0,*,0,0,0
OH,92036,39015,93,57,36,*,*,31,40,*,65,17,*,*,*
OH,92036,39017,128,78,50,28,26,38,36,*,66,28,*,24,*
OH,92036,39021,39,21,18,*,*,16,11,*,28,*,0,*,*
OH,92036,39023,28,17,11,0,*,*,12,*,14,*,*,*,*
OH,92036,39025,366,191,175,63,70,115,118,24,172,115,13,42,14
OH,92036,39027,41,20,21,*,*,15,16,*,26,*,0,*,*
OH,92036,39037,*,*,*,0,*,*,*,0,*,*,0,*,*
OH,92036,39039,50,27,23,*,*,15,27,*,19,21,*,*,*
OH,92036,39041,*,*,*,0,*,0,*,0,*,0,0,0,0
OH,92036,39045,*,0,*,0,*,0,0,0,0,*,0,0,0
OH,92036,39049,*,0,*,*,*,*,0,0,0,0,*,*,0
OH,92036,39051,22,*,*,*,*,*,*,*,*,*,*,0,*
OH,92036,39057,*,*,*,*,*,*,*,0,*,*,0,*,0
OH,92036,39059,*,*,*,0,0,*,*,0,*,0,0,0,*
OH,92036,39061,309,171,138,45,63,87,114,*,144,90,*,52,12
OH,92036,39063,63,35,28,*,18,*,25,*,46,*,0,*,14
OH,92036,39069,27,*,*,*,*,*,13,*,*,*,0,*,*
OH,92036,39071,89,52,37,*,*,27,51,*,53,27,*,*,*
OH,92036,39077,128,70,58,*,*,43,63,21,71,27,*,*,34
OH,92036,39089,*,*,*,*,0,*,*,0,0,*,0,0,*
OH,92036,39095,198,107,91,23,41,58,76,12,81,55,13,37,22
OH,92036,39099,140,84,56,20,23,57,40,*,62,38,*,19,12
OH,92036,39107,77,41,36,12,19,27,19,16,34,21,*,*,*
OH,92036,39109,*,*,*,0,*,*,0,*,*,0,0,0,0
OH,92036,39113,*,*,*,0,*,*,*,0,*,0,0,0,0
OH,92036,39119,*,*,0,0,*,0,0,0,*,0,0,0,0
OH,92036,39123,89,52,37,*,*,23,49,*,41,29,*,*,17
OH,92036,39135,*,*,0,0,*,*,0,*,*,0,0,*,0
OH,92036,39137,48,28,20,*,*,12,20,*,21,19,0,*,*
OH,92036,39147,166,88,78,*,*,40,90,*,103,45,*,*,29
OH,92036,39149,*,*,*,0,*,*,*,0,*,*,0,*,*
OH,92036,39155,110,63,47,15,20,35,40,*,55,24,*,18,*
OH,92036,39161,120,58,62,*,*,32,55,*,61,32,*,18,13
OH,92036,39165,60,27,33,*,*,24,17,*,24,19,*,12,*
OH,92036,39167,*,*,*,0,0,0,*,0,0,*,0,0,0
OH,92036,39173,56,29,27,*,*,17,18,*,24,*,*,17,*
OH,99969,39001,45,20,25,*,*,*,23,0,19,18,*,*,*
OH,99969,39003,471,261,210,64,84,135,188,*,274,150,*,26,16
OH,99969,39005,448,238,210,46,77,129,196,24,259,95,14,56,11
OH,99969,39007,"1,003",539,464,92,154,279,478,48,582,277,19,77,54
OH,99969,39009,337,188,149,48,72,116,101,22,180,90,13,32,*
OH,99969,39011,526,295,231,87,121,130,188,*,245,208,*,50,14
OH,99969,39013,150,80,70,16,22,42,70,*,81,43,*,13,*
OH,99969,39015,41,19,22,*,12,12,*,*,20,15,0,*,0
OH,99969,39017,228,125,103,46,53,58,71,*,119,48,*,53,*
OH,99969,39019,83,44,39,*,*,26,35,*,45,19,*,*,*
OH,99969,39021,111,58,53,*,*,33,50,*,56,36,*,11,*
OH,99969,39023,82,47,35,15,20,14,33,*,29,33,*,15,*
OH,99969,39025,217,121,96,57,41,57,62,*,83,87,*,33,*
OH,99969,39027,60,30,30,12,17,16,15,*,19,21,*,16,*
OH,99969,39029,471,265,206,61,81,129,200,15,268,113,23,52,*
OH,99969,39031,335,183,152,27,66,85,157,*,178,119,*,28,*
OH,99969,39033,497,270,227,44,71,129,253,*,240,202,*,30,16
OH,99969,39035,"10,543","5,660","4,883","1,581","2,550","3,071","3,341",529,"5,231","2,479",387,"1,917",246
OH,99969,39037,232,130,102,30,50,70,82,*,131,63,*,25,*
OH,99969,39039,174,89,85,26,28,55,65,*,91,55,*,16,*
OH,99969,39041,753,417,336,179,149,205,220,40,347,178,28,160,*
OH,99969,39043,"1,019",541,478,138,182,316,383,42,536,344,32,65,19
OH,99969,39045,361,195,166,71,86,97,107,*,177,116,*,49,*
OH,99969,39047,54,29,25,*,13,*,21,*,32,*,*,*,*
OH,99969,39049,"2,658","1,439","1,219",362,878,701,717,99,"1,239",625,133,562,50
OH,99969,39051,262,150,112,46,56,63,97,*,145,83,*,17,*
OH,99969,39053,33,20,13,*,*,*,15,0,18,*,*,*,*
OH,99969,39055,"1,709",891,818,320,387,474,528,45,893,474,54,243,46
OH,99969,39057,118,66,52,29,31,36,22,*,60,27,*,21,*
OH,99969,39059,229,131,98,32,48,66,83,*,115,53,*,46,*
OH,99969,39061,483,252,231,60,141,105,177,20,203,137,20,103,*
OH,99969,39063,776,416,360,123,155,229,269,35,373,290,16,62,16
OH,99969,39065,174,100,74,20,30,50,74,*,108,43,*,15,*
OH,99969,39067,49,23,26,*,*,15,19,*,20,12,*,11,0
OH,99969,39069,227,110,117,50,39,62,76,*,110,73,*,21,*
OH,99969,39071,44,20,24,*,*,14,15,11,*,*,*,*,*
OH,99969,39073,304,166,138,36,50,95,123,13,161,113,*,*,*
OH,99969,39075,444,211,233,79,133,100,132,*,225,160,*,36,15
OH,99969,39077,685,395,290,92,134,209,250,24,386,204,17,54,22
OH,99969,39079,53,31,22,13,*,*,17,*,20,27,0,*,*
OH,99969,39081,261,144,117,45,52,69,95,*,116,104,*,30,*
OH,99969,39083,286,156,130,31,47,81,127,*,156,89,*,20,*
OH,99969,39085,"2,436","1,326","1,110",361,544,689,842,110,"1,294",610,76,346,74
OH,99969,39087,75,41,34,*,*,25,29,*,33,21,*,*,0
OH,99969,39089,393,218,175,81,87,102,123,*,166,134,*,67,*
OH,99969,39091,189,104,85,17,34,51,87,12,88,72,*,*,16
OH,99969,39093,"2,634","1,422","1,212",421,529,844,840,118,"1,359",671,136,350,71
OH,99969,39095,854,456,398,129,197,239,289,24,460,200,29,141,24
OH,99969,39097,75,36,39,*,*,23,24,*,30,26,*,12,*
OH,99969,39099,"1,253",665,588,162,272,337,482,71,688,292,29,173,12
OH,99969,39101,251,143,108,25,44,61,121,*,136,74,*,22,*
OH,99969,39103,"1,916","1,023",893,360,398,581,577,92,972,496,85,271,51
OH,99969,39105,59,30,29,*,*,23,19,0,38,16,*,*,*
OH,99969,39107,650,344,306,84,128,151,287,*,352,241,*,42,14
OH,99969,39109,117,68,49,20,33,28,36,*,43,40,*,20,*
OH,99969,39111,62,34,28,*,*,14,28,*,36,20,*,*,*
OH,99969,39113,257,136,121,44,56,68,89,20,122,58,11,46,*
OH,99969,39115,62,29,33,*,*,21,29,*,37,18,0,*,*
OH,99969,39117,138,77,61,34,24,47,33,*,67,39,*,20,*
OH,99969,39119,791,420,371,105,134,226,326,19,368,336,23,45,22
OH,99969,39121,71,39,32,13,15,17,26,*,36,25,*,*,0
OH,99969,39123,654,363,291,77,87,171,319,25,341,202,23,63,23
OH,99969,39125,197,105,92,30,39,44,84,*,101,81,*,*,*
OH,99969,39127,216,125,91,19,30,60,107,*,119,73,*,19,*
OH,99969,39129,133,74,59,32,27,30,44,*,87,35,*,*,*
OH,99969,39131,20,*,*,*,*,*,*,*,11,*,0,*,0
OH,99969,39133,"1,020",561,459,159,197,285,379,47,578,222,31,142,23
OH,99969,39135,74,44,30,14,20,26,14,*,49,12,*,*,*
OH,99969,39137,482,246,236,86,94,126,176,*,267,185,*,18,*
OH,99969,39139,"1,394",772,622,191,234,408,561,35,756,487,29,87,54
OH,99969,39141,124,60,64,13,19,33,59,*,57,46,*,*,*
OH,99969,39143,477,282,195,56,76,137,208,*,245,162,*,41,12
OH,99969,39145,122,66,56,19,17,42,44,*,61,42,*,11,*
OH,99969,39147,748,413,335,97,119,208,324,26,440,232,24,26,36
OH,99969,39149,168,92,76,44,26,41,57,*,94,53,*,14,*
OH,99969,39151,868,462,406,125,198,242,303,43,462,195,18,150,18
OH,99969,39153,"3,080","1,702","1,378",439,720,885,"1,036",118,"1,559",743,96,564,59
OH,99969,39155,"1,036",551,485,114,201,308,413,53,524,294,46,119,25
OH,99969,39157,148,77,71,24,36,44,44,*,74,43,*,22,*
OH,99969,39159,124,68,56,20,33,40,31,*,68,35,*,15,*
OH,99969,39161,363,192,171,44,72,91,156,*,226,110,*,13,*
OH,99969,39163,28,13,15,*,*,*,15,0,12,*,*,*,0
OH,99969,39165,171,84,87,38,33,55,45,*,63,45,*,45,*
OH,99969,39167,291,151,140,36,62,70,123,*,154,95,*,20,*
OH,99969,39169,777,425,352,124,156,226,271,36,441,192,27,81,29
OH,99969,39171,337,181,156,46,55,73,163,16,171,112,15,23,13
OH,99969,39173,352,185,167,60,80,97,115,*,203,79,*,45,13
OH,99969,39175,436,231,205,73,69,118,176,24,255,132,*,*,19
OK,45480,40001,*,*,*,*,*,*,*,*,*,*,0,0,0
OK,45480,40003,20,*,*,*,*,*,*,*,*,0,*,*,*
OK,45480,40005,*,0,*,0,0,*,0,*,0,0,0,0,*
OK,45480,40007,17,*,*,*,*,*,0,*,12,*,0,*,*
OK,45480,40009,34,15,19,*,11,*,11,*,14,*,*,*,*
OK,45480,40011,*,*,*,*,0,*,0,*,0,0,0,0,*
OK,45480,40013,110,58,52,12,31,41,26,42,43,17,*,*,13
OK,45480,40015,79,47,32,14,25,23,17,24,35,12,*,*,*
OK,45480,40017,235,127,108,48,80,74,33,61,104,*,*,39,*
OK,45480,40019,16,*,*,*,*,*,*,*,*,*,*,0,*
OK,45480,40021,122,68,54,17,25,41,39,33,48,24,*,*,*
OK,45480,40023,*,*,0,*,0,0,0,0,*,0,0,0,0
OK,45480,40025,*,*,*,0,*,*,*,0,*,0,0,*,*
OK,45480,40027,884,525,359,178,261,254,191,215,301,191,27,150,29
OK,45480,40031,41,27,14,*,15,13,*,16,17,*,0,*,*
OK,45480,40033,24,*,*,*,*,12,*,*,17,*,0,0,*
OK,45480,40035,*,*,*,0,*,*,*,*,*,*,0,0,0
OK,45480,40037,139,78,61,28,27,39,45,33,49,29,*,*,*
OK,45480,40039,31,18,13,*,*,11,*,*,17,*,0,*,0
OK,45480,40041,139,75,64,19,22,62,36,50,53,26,*,*,19
OK,45480,40043,*,*,0,0,*,0,0,0,*,0,0,0,0
OK,45480,40045,*,*,*,0,*,*,*,*,*,0,0,*,0
OK,45480,40047,208,124,84,36,62,62,48,55,92,39,*,*,23
OK,45480,40049,81,50,31,15,19,28,19,15,49,*,0,*,*
OK,45480,40051,144,79,65,16,44,46,38,34,69,*,*,19,14
OK,45480,40053,20,*,*,*,*,*,*,*,13,0,0,*,*
OK,45480,40055,*,*,*,0,*,*,*,*,*,*,0,0,0
OK,45480,40057,*,*,*,0,*,*,0,*,*,0,0,*,0
OK,45480,40059,*,*,*,*,*,*,*,*,*,*,0,0,0
OK,45480,40061,*,*,*,0,0,0,*,*,*,0,0,0,0
OK,45480,40063,*,*,*,*,*,*,*,*,*,*,0,0,*
OK,45480,40065,115,57,58,22,35,40,18,33,54,21,*,*,13
OK,45480,40067,*,*,*,0,*,*,*,*,*,0,0,0,0
OK,45480,40069,*,*,0,0,0,0,*,*,0,0,0,0,0
OK,45480,40071,138,84,54,17,35,44,42,40,54,20,*,*,*
OK,45480,40073,13,*,*,*,*,*,*,*,*,0,0,*,0
OK,45480,40075,*,*,*,0,*,*,0,*,0,0,0,0,0
OK,45480,40077,*,*,*,0,0,*,*,0,*,*,0,0,0
OK,45480,40079,127,73,54,12,34,48,33,48,46,23,*,*,13
OK,45480,40081,52,29,23,*,13,23,*,12,26,*,0,*,*
OK,45480,40083,84,46,38,14,21,36,13,23,36,11,*,*,*
OK,45480,40085,*,*,*,0,*,*,*,0,*,0,0,*,0
OK,45480,40087,108,61,47,20,30,41,17,22,36,*,*,29,*
OK,45480,40089,*,*,*,0,*,*,*,*,*,0,0,*,*
OK,45480,40091,69,39,30,*,*,31,19,29,23,*,*,11,*
OK,45480,40093,*,*,*,*,*,*,0,*,*,0,0,*,*
OK,45480,40095,35,23,12,0,*,20,*,*,16,12,0,*,*
OK,45480,40097,126,72,54,15,29,52,30,34,69,14,*,*,*
OK,45480,40099,*,*,*,0,0,*,0,*,*,0,0,0,0
OK,45480,40101,36,22,14,*,11,*,*,12,*,*,*,*,*
OK,45480,40103,*,*,*,*,*,*,*,*,*,*,0,*,0
OK,45480,40105,64,34,30,*,*,27,20,18,22,19,*,*,*
OK,45480,40107,32,17,15,*,*,16,*,*,12,*,0,*,0
OK,45480,40109,955,559,396,156,335,324,140,312,348,108,32,155,66
OK,45480,40111,37,17,20,*,*,*,17,13,12,*,*,*,*
OK,45480,40113,145,87,58,30,35,46,34,22,59,37,*,*,12
OK,45480,40115,54,29,25,*,19,19,*,17,27,*,*,*,*
OK,45480,40117,32,16,16,*,*,*,*,*,16,*,0,*,*
OK,45480,40119,86,45,41,14,26,24,22,35,24,17,*,*,*
OK,45480,40121,114,66,48,12,22,42,38,27,57,26,*,*,11
OK,45480,40123,11,*,*,*,*,*,*,*,*,*,0,*,*
OK,45480,40125,31,17,14,*,*,13,*,*,17,*,*,*,*
OK,45480,40127,*,0,*,0,0,*,0,0,*,0,0,0,0
OK,45480,40129,*,*,*,0,*,*,0,*,0,0,0,0,0
OK,45480,40131,217,119,98,38,46,72,61,50,92,36,*,*,15
OK,45480,40133,60,34,26,*,20,24,*,15,36,*,0,*,*
OK,45480,40135,125,70,55,*,*,58,44,52,46,15,*,*,12
OK,45480,40137,98,52,46,15,22,38,23,25,46,19,*,*,*
OK,45480,40139,25,*,*,*,*,*,*,*,16,*,0,*,*
OK,45480,40141,*,*,*,*,0,*,*,0,*,*,0,*,0
OK,45480,40143,"1,898","1,059",839,332,467,630,469,505,734,310,77,272,104
OK,45480,40145,188,106,82,27,47,67,47,51,68,31,*,*,12
OK,45480,40147,376,205,171,65,96,127,88,113,127,73,13,50,24
OK,45480,40149,67,26,41,15,12,25,15,*,30,18,*,*,*
OK,45480,40151,14,*,*,0,*,*,*,*,*,0,*,0,*
OK,45480,40153,48,25,23,*,15,*,13,*,21,*,0,*,*
OK,87571,40001,631,360,271,49,130,238,214,235,260,71,14,51,60
OK,87571,40003,214,107,107,66,52,60,36,52,85,57,*,*,*
OK,87571,40005,478,254,224,54,134,147,143,169,205,68,*,*,48
OK,87571,40007,243,124,119,50,56,75,62,62,99,39,*,*,17
OK,87571,40009,825,475,350,113,204,271,237,271,318,120,42,74,93
OK,87571,40011,361,204,157,48,82,137,94,93,148,70,*,*,26
OK,87571,40013,"1,224",673,551,141,314,430,339,389,566,175,22,72,94
OK,87571,40015,850,471,379,86,199,303,262,233,391,153,20,53,46
OK,87571,40017,"5,600","3,016","2,584",976,"1,592","1,852","1,180","1,470","2,216","1,078",247,589,311
OK,87571,40019,"1,545",865,680,188,322,592,443,414,694,237,45,155,119
OK,87571,40021,"1,228",668,560,113,335,386,394,434,512,180,26,76,92
OK,87571,40023,625,368,257,69,129,239,188,215,263,97,11,39,40
OK,87571,40025,122,62,60,30,32,36,24,33,38,35,*,*,12
OK,87571,40027,"10,749","5,797","4,952","1,448","3,765","3,519","2,017","3,266","4,267","1,697",332,"1,187",572
OK,87571,40029,165,90,75,17,35,62,51,38,82,23,*,*,15
OK,87571,40031,"3,191","1,810","1,381",291,"1,003","1,106",791,"1,130","1,304",431,78,248,262
OK,87571,40033,181,93,88,23,46,63,49,51,82,32,0,16,13
OK,87571,40035,661,367,294,64,143,242,212,211,281,112,*,*,52
OK,87571,40037,"2,743","1,535","1,208",308,644,976,815,822,"1,204",461,46,210,198
OK,87571,40039,"1,024",552,472,143,372,290,219,308,426,149,50,91,67
OK,87571,40041,"1,626",908,718,135,313,587,591,540,695,247,28,116,138
OK,87571,40043,217,113,104,30,59,69,59,50,86,53,13,15,21
OK,87571,40045,177,90,87,28,29,56,64,45,86,30,0,16,12
OK,87571,40047,"1,991","1,117",874,257,526,668,540,567,865,355,53,151,141
OK,87571,40049,"1,084",611,473,131,243,362,348,376,447,167,22,72,82
OK,87571,40051,"2,260","1,206","1,054",297,605,837,521,686,854,392,90,238,174
OK,87571,40053,194,102,92,20,41,65,68,41,90,47,*,*,18
OK,87571,40055,196,99,97,31,46,52,67,74,78,29,0,15,26
OK,87571,40057,79,37,42,11,19,21,28,21,36,12,*,*,*
OK,87571,40059,129,73,56,22,22,45,40,34,57,27,*,*,*
OK,87571,40061,629,349,280,46,157,243,183,237,286,60,14,32,44
OK,87571,40063,489,271,218,56,99,174,160,112,207,102,26,42,34
OK,87571,40065,524,306,218,45,128,188,163,209,206,64,*,*,42
OK,87571,40067,212,119,93,21,33,76,82,68,93,32,*,*,15
OK,87571,40069,359,202,157,33,75,127,124,88,188,46,11,26,35
OK,87571,40071,"1,123",605,518,110,252,381,380,338,447,237,32,69,141
OK,87571,40073,744,415,329,134,187,266,157,186,340,114,26,78,62
OK,87571,40075,290,149,141,31,56,107,96,91,126,45,*,*,21
OK,87571,40077,426,230,196,51,94,163,118,158,170,51,12,35,30
OK,87571,40079,"2,180","1,201",979,235,472,801,672,849,896,288,29,118,129
OK,87571,40081,"1,341",723,618,162,309,477,393,383,603,217,33,105,110
OK,87571,40083,"2,177","1,165","1,012",334,543,722,578,609,882,407,73,206,144
OK,87571,40085,290,151,139,30,72,94,94,65,138,52,*,*,28
OK,87571,40087,"1,605",862,743,240,410,600,355,434,670,291,34,176,93
OK,87571,40089,"1,161",668,493,96,238,463,364,385,502,179,32,63,87
OK,87571,40091,803,429,374,75,168,276,284,285,343,133,13,29,69
OK,87571,40093,362,209,153,58,96,109,99,102,147,59,*,*,23
OK,87571,40095,392,229,163,18,70,143,161,117,165,64,*,*,36
OK,87571,40097,"1,220",676,544,126,265,404,425,398,534,193,21,74,96
OK,87571,40099,387,220,167,38,82,119,148,97,163,66,*,*,35
OK,87571,40101,"2,174","1,253",921,158,516,802,698,715,912,319,49,179,126
OK,87571,40103,302,167,135,36,73,111,82,87,135,47,*,*,19
OK,87571,40105,340,200,140,36,84,104,116,117,140,46,12,25,29
OK,87571,40107,326,166,160,24,65,109,128,106,131,56,*,*,23
OK,87571,40109,"34,670","18,857","15,813","4,322","10,931","12,080","7,337","11,442","13,582","5,049","1,007","3,590","1,835"
